"Dist Code","Year","State Code","State Name","Dist Name","TOTAL AREA (1000 ha)","FOREST AREA (1000 ha)","BARREN AND UNCULTIVABLE LAND AREA (1000 ha)","LAND PUT TO NONAGRICULTURAL USE AREA (1000 ha)","CULTIVABLE WASTE LAND AREA (1000 ha)","PERMANENT PASTURES AREA (1000 ha)","OTHER FALLOW AREA (1000 ha)","CURRENT FALLOW AREA (1000 ha)","NET CROPPED AREA (1000 ha)","GROSS CROPPED AREA (1000 ha)","CROPING INTENSITY (Percent)"
"189","2013","12","Uttar Pradesh","Saharanpur","596.43","105.74","3.53","79.52","2.31","0.25","5.27","6.81","389.64","570.26","146.36"
"189","2014","12","Uttar Pradesh","Saharanpur","596.59","105.74","3.67","80.9","2.34","0.25","5.01","8.19","387.61","580.06","149.65"
"189","2015","12","Uttar Pradesh","Saharanpur","596.59","105.74","3.68","81.51","2.39","0.23","7.79","9.72","382.65","589.91","154.16"
"189","2016","12","Uttar Pradesh","Saharanpur","596.59","105.69","3.68","82.37","1.7","0.23","7.28","10.04","382.81","600.52","156.87"
"189","2017","12","Uttar Pradesh","Saharanpur","608.3","117.4","3.58","82.89","2.04","0.26","7.09","8.71","382.81","482.15","125.95"
"189","2018","12","Uttar Pradesh","Saharanpur","607.79","117.4","3.16","80.82","2.1","0.26","6.12","8.34","382.76","598.06","156.25"
"189","2019","12","Uttar Pradesh","Saharanpur","607.76","117.4","3.12","83.73","2.45","0.27","6.16","9.17","378.85","588.91","155.45"
"189","2020","12","Uttar Pradesh","Saharanpur","242.99","83.14","2.13","28.52","0.55","-0.93","2.37","4.26","112.46","162.91","144.87"
"190","2000","12","Uttar Pradesh","Muzaffarnagar","540.02","21.12","7.46","64.39","3.76","0.85","4.19","7.32","428.34","658.91","153.83"
"190","2001","12","Uttar Pradesh","Muzaffarnagar","540.26","21.12","7.33","63.62","3.49","0.85","4.51","8.82","427.65","652.03","152.47"
"190","2002","12","Uttar Pradesh","Muzaffarnagar","540.26","21.12","7.29","63.5","3.31","0.82","4.56","9.18","427.12","624.79","146.28"
"190","2003","12","Uttar Pradesh","Muzaffarnagar","549.2","31.3","6.99","63.78","3.44","0.86","4.28","8.53","427.95","641.02","149.79"
"190","2004","12","Uttar Pradesh","Muzaffarnagar","549.15","31.3","6.2","65.21","3.51","0.83","3.83","8.77","427.73","649.2","151.78"
"190","2005","12","Uttar Pradesh","Muzaffarnagar","549.15","31.79","5.9","64.57","3.21","0.89","3.85","7.82","429.07","642.07","149.64"
"190","2006","12","Uttar Pradesh","Muzaffarnagar","549.15","30.83","5.82","65.19","3.21","0.86","3.51","8.49","428.19","635.99","148.53"
"190","2007","12","Uttar Pradesh","Muzaffarnagar","549.15","31.48","5.57","65.19","3.06","0.84","3.47","7.97","428.72","634.59","148.02"
"190","2008","12","Uttar Pradesh","Muzaffarnagar","549.15","31.76","5.53","65.39","2.84","0.84","3.53","6.84","429.86","650.93","151.43"
"190","2009","12","Uttar Pradesh","Muzaffarnagar","549.18","31.76","5.52","65.69","2.63","0.89","3.46","7.91","428.7","659.8","153.91"
"190","2010","12","Uttar Pradesh","Muzaffarnagar","549.18","31.76","5.55","66.75","2.68","0.84","2.71","9.55","426.83","658.78","154.34"
"190","2011","12","Uttar Pradesh","Muzaffarnagar","421.5","28.0","3.5","53.22","1.99","0.55","2.33","6.41","323.14","496.71","153.71"
"190","2012","12","Uttar Pradesh","Muzaffarnagar","421.5","29.53","3.46","20.44","1.91","0.39","1.78","37.38","324.24","493.54","152.21"
"190","2013","12","Uttar Pradesh","Muzaffarnagar","421.5","29.53","3.23","53.29","1.66","0.48","2.66","6.39","322.17","478.77","148.61"
"190","2014","12","Uttar Pradesh","Muzaffarnagar","421.5","29.53","3.12","55.49","1.51","0.45","2.44","6.33","320.48","478.04","149.16"
"190","2015","12","Uttar Pradesh","Muzaffarnagar","421.5","29.53","2.41","55.73","1.29","0.44","2.89","5.72","321.61","492.0","152.98"
"190","2016","12","Uttar Pradesh","Muzaffarnagar","421.5","29.53","2.23","56.48","1.32","0.42","1.91","5.99","321.61","492.0","152.98"
"190","2017","12","Uttar Pradesh","Muzaffarnagar","421.5","29.35","2.23","56.65","1.48","0.39","2.61","5.11","321.63","473.05","147.08"
"190","2018","12","Uttar Pradesh","Muzaffarnagar","421.5","29.35","2.22","56.7","1.48","0.39","2.57","4.93","321.63","490.19","152.41"
"190","2019","12","Uttar Pradesh","Muzaffarnagar","421.5","29.35","2.24","57.35","1.26","0.39","2.79","5.33","320.57","480.8","149.98"
"190","2020","12","Uttar Pradesh","Muzaffarnagar","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"191","2000","12","Uttar Pradesh","Meerut","808.91","31.83","15.6","107.54","12.59","1.14","16.74","21.1","600.05","908.64","151.43"
"191","2001","12","Uttar Pradesh","Meerut","808.91","31.83","15.11","107.03","12.07","1.15","17.42","20.52","601.44","901.84","149.95"
"191","2002","12","Uttar Pradesh","Meerut","808.91","31.83","13.59","110.86","13.27","1.09","16.48","27.64","591.14","862.2","145.85"
"191","2003","12","Uttar Pradesh","Meerut","792.32","28.74","12.91","113.61","10.91","1.0","13.7","22.88","585.56","898.1","153.37"
"191","2004","12","Uttar Pradesh","Meerut","792.15","28.74","13.9","116.54","10.26","1.02","11.81","23.44","583.29","878.0","150.53"
"191","2005","12","Uttar Pradesh","Meerut","792.15","28.18","13.97","118.4","10.03","0.98","12.07","21.17","584.25","872.78","149.39"
"191","2006","12","Uttar Pradesh","Meerut","756.36","28.43","12.55","116.45","9.77","0.96","14.63","16.81","553.96","868.31","156.75"
"191","2007","12","Uttar Pradesh","Meerut","756.36","28.43","12.43","116.8","9.55","1.0","14.68","17.74","552.99","865.29","156.48"
"191","2008","12","Uttar Pradesh","Meerut","756.36","28.43","11.69","117.99","9.14","1.11","14.62","23.32","547.46","863.99","157.82"
"191","2009","12","Uttar Pradesh","Meerut","756.36","28.51","11.03","120.21","8.94","1.19","13.81","27.71","542.35","861.45","158.84"
"191","2010","12","Uttar Pradesh","Meerut","756.36","28.51","9.97","124.67","8.66","1.15","12.76","33.36","534.97","844.4","157.84"
"191","2011","12","Uttar Pradesh","Meerut","667.23","27.24","7.96","120.5","8.31","0.98","11.44","27.59","462.21","729.82","157.9"
"191","2012","12","Uttar Pradesh","Meerut","667.23","26.68","8.37","124.65","7.78","1.08","11.02","26.94","458.54","721.54","157.36"
"191","2013","12","Uttar Pradesh","Meerut","667.23","26.68","8.03","125.45","8.74","0.99","13.6","30.38","452.5","707.84","156.43"
"191","2014","12","Uttar Pradesh","Meerut","667.23","26.38","9.09","126.84","9.09","0.94","10.91","23.22","460.05","719.42","156.38"
"191","2015","12","Uttar Pradesh","Meerut","667.23","26.48","8.61","131.91","9.85","0.91","13.19","23.08","452.59","729.23","161.13"
"191","2016","12","Uttar Pradesh","Meerut","667.23","26.48","8.64","133.45","9.25","0.92","11.54","23.44","452.87","730.1","161.21"
"191","2017","12","Uttar Pradesh","Meerut","667.23","26.48","8.74","137.91","7.78","0.79","13.63","18.12","453.21","1344.15","296.59"
"191","2018","12","Uttar Pradesh","Meerut","667.23","26.48","8.72","138.08","7.86","0.79","14.18","17.9","452.59","727.42","160.72"
"191","2019","12","Uttar Pradesh","Meerut","667.23","26.48","8.99","139.89","7.7","0.79","14.36","19.32","449.05","708.91","157.87"
"191","2020","12","Uttar Pradesh","Meerut","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"192","2000","12","Uttar Pradesh","Buland Shahar","472.25","8.53","11.3","50.28","8.16","1.03","8.05","7.8","367.52","607.94","165.42"
"192","2001","12","Uttar Pradesh","Buland Shahar","472.25","8.53","11.25","51.31","7.3","1.02","6.46","8.69","368.26","596.32","161.93"
"192","2002","12","Uttar Pradesh","Buland Shahar","472.25","8.53","10.86","52.38","7.57","1.01","4.94","7.95","377.37","601.69","159.44"
"192","2003","12","Uttar Pradesh","Buland Shahar","473.16","9.4","10.68","57.96","6.7","1.02","4.17","8.92","373.53","625.39","167.43"
"192","2004","12","Uttar Pradesh","Buland Shahar","473.32","9.4","9.68","58.59","6.61","1.02","4.04","7.27","375.81","620.47","165.1"
"192","2005","12","Uttar Pradesh","Buland Shahar","473.32","9.37","9.49","57.95","6.29","1.09","3.42","9.28","375.22","616.98","164.43"
"192","2006","12","Uttar Pradesh","Buland Shahar","463.22","9.38","8.76","57.43","6.5","1.09","4.22","8.21","366.54","617.43","168.45"
"192","2007","12","Uttar Pradesh","Buland Shahar","463.22","9.38","8.65","57.61","6.43","1.07","4.24","8.27","366.47","619.89","169.15"
"192","2008","12","Uttar Pradesh","Buland Shahar","463.22","9.38","8.38","58.14","6.12","1.03","4.25","7.38","367.49","616.68","167.81"
"192","2009","12","Uttar Pradesh","Buland Shahar","463.23","9.4","8.16","58.8","5.95","1.09","4.11","8.41","366.25","624.74","170.58"
"192","2010","12","Uttar Pradesh","Buland Shahar","463.23","9.4","7.57","60.36","5.61","1.09","3.79","11.55","363.02","625.12","172.2"
"192","2011","12","Uttar Pradesh","Buland Shahar","438.09","9.04","6.48","58.65","5.04","1.07","3.94","8.62","344.92","592.73","171.85"
"192","2012","12","Uttar Pradesh","Buland Shahar","438.09","8.88","7.07","60.41","5.34","1.08","3.29","9.65","341.55","590.94","173.02"
"192","2013","12","Uttar Pradesh","Buland Shahar","438.09","8.88","5.92","61.06","4.43","1.07","4.01","10.77","341.52","593.07","173.66"
"192","2014","12","Uttar Pradesh","Buland Shahar","438.09","8.8","5.88","61.57","4.48","1.06","3.27","8.57","344.09","601.93","174.94"
"192","2015","12","Uttar Pradesh","Buland Shahar","438.09","9.45","5.62","63.2","4.45","1.05","3.87","9.08","341.03","577.6","169.37"
"192","2016","12","Uttar Pradesh","Buland Shahar","438.09","9.45","5.71","63.7","4.42","1.05","3.76","8.41","341.25","606.15","177.63"
"192","2017","12","Uttar Pradesh","Buland Shahar","438.09","9.45","5.7","64.95","4.36","1.13","3.85","7.1","341.21","254.27","74.52"
"192","2018","12","Uttar Pradesh","Buland Shahar","438.09","9.45","5.7","64.99","4.36","1.13","4.24","6.77","341.07","610.37","178.96"
"192","2019","12","Uttar Pradesh","Buland Shahar","438.09","9.45","5.67","65.07","4.33","1.12","4.29","7.0","340.78","596.81","175.13"
"192","2020","12","Uttar Pradesh","Buland Shahar","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"194","2000","12","Uttar Pradesh","Aligarh","548.66","4.77","16.85","49.52","8.95","2.82","12.93","6.17","445.93","746.85","167.48"
"194","2001","12","Uttar Pradesh","Aligarh","548.66","4.77","16.26","49.63","8.34","2.82","12.73","5.95","447.49","739.83","165.33"
"194","2002","12","Uttar Pradesh","Aligarh","548.68","4.77","14.21","50.08","7.63","2.79","12.4","7.06","449.09","701.38","156.18"
"194","2003","12","Uttar Pradesh","Aligarh","548.68","4.65","12.39","51.78","7.26","2.7","8.77","10.52","449.84","728.56","161.96"
"194","2004","12","Uttar Pradesh","Aligarh","548.68","4.77","11.89","52.39","6.96","2.71","8.65","9.86","450.67","749.13","166.23"
"194","2005","12","Uttar Pradesh","Aligarh","548.68","4.77","11.55","52.81","7.03","2.72","8.47","10.14","450.4","750.4","166.61"
"194","2006","12","Uttar Pradesh","Aligarh","551.33","4.68","11.37","55.77","7.23","2.72","8.35","11.42","449.09","752.48","167.56"
"194","2007","12","Uttar Pradesh","Aligarh","551.39","4.78","11.44","56.14","7.08","2.74","8.08","10.13","450.44","753.47","167.27"
"194","2008","12","Uttar Pradesh","Aligarh","551.42","4.78","11.28","56.4","7.02","2.77","7.95","9.21","451.48","768.4","170.2"
"194","2009","12","Uttar Pradesh","Aligarh","551.42","4.35","11.14","57.08","6.77","2.78","7.7","7.44","453.37","761.63","167.99"
"194","2010","12","Uttar Pradesh","Aligarh","551.42","4.35","9.66","58.82","6.76","2.77","7.87","8.02","452.63","776.4","171.53"
"194","2011","12","Uttar Pradesh","Aligarh","551.42","4.35","7.33","60.31","7.98","2.77","7.15","7.83","453.16","780.63","172.26"
"194","2012","12","Uttar Pradesh","Aligarh","551.42","4.35","9.56","58.44","6.71","2.77","7.86","7.74","453.46","791.97","174.65"
"194","2013","12","Uttar Pradesh","Aligarh","551.42","4.35","8.17","60.97","8.44","2.76","7.76","5.27","453.15","795.02","175.44"
"194","2014","12","Uttar Pradesh","Aligarh","551.42","4.35","7.96","61.56","8.07","2.75","7.08","4.56","454.55","789.25","173.63"
"194","2015","12","Uttar Pradesh","Aligarh","551.42","4.38","7.83","61.95","7.95","2.74","6.87","4.45","454.86","820.13","180.3"
"194","2016","12","Uttar Pradesh","Aligarh","551.42","4.38","7.72","62.17","7.75","2.75","6.86","4.5","454.86","821.32","180.57"
"194","2017","12","Uttar Pradesh","Aligarh","551.42","4.37","7.71","62.4","6.4","2.82","6.1","6.59","454.48","661.95","145.65"
"194","2018","12","Uttar Pradesh","Aligarh","551.42","4.28","7.71","62.54","6.46","2.82","6.04","6.6","454.31","822.12","180.96"
"194","2019","12","Uttar Pradesh","Aligarh","551.42","4.37","7.79","62.26","6.48","2.81","6.12","6.62","454.31","816.51","179.72"
"194","2020","12","Uttar Pradesh","Aligarh","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"195","2000","12","Uttar Pradesh","Mathura","329.64","1.5","4.98","34.23","5.56","1.19","7.39","4.59","269.29","426.4","158.34"
"195","2001","12","Uttar Pradesh","Mathura","329.84","1.5","4.73","34.28","5.41","1.24","4.4","7.51","269.63","423.89","157.21"
"195","2002","12","Uttar Pradesh","Mathura","330.17","1.5","5.09","34.87","5.64","1.27","3.84","6.96","269.88","387.35","143.53"
"195","2003","12","Uttar Pradesh","Mathura","330.38","1.5","5.57","35.03","5.31","1.28","3.8","5.74","271.13","405.7","149.63"
"195","2004","12","Uttar Pradesh","Mathura","330.14","1.38","5.5","36.54","5.34","1.29","3.03","5.13","270.89","399.77","147.58"
"195","2005","12","Uttar Pradesh","Mathura","330.14","1.59","5.4","36.52","5.3","1.27","3.51","4.46","271.04","396.8","146.4"
"195","2006","12","Uttar Pradesh","Mathura","330.38","1.6","4.71","37.08","5.52","1.33","3.07","6.54","269.49","391.26","145.19"
"195","2007","12","Uttar Pradesh","Mathura","330.33","1.6","4.9","37.3","5.66","1.35","2.97","5.88","269.74","394.71","146.33"
"195","2008","12","Uttar Pradesh","Mathura","330.33","1.6","4.34","38.05","5.32","1.33","3.19","6.4","269.16","397.54","147.7"
"195","2009","12","Uttar Pradesh","Mathura","330.33","1.59","3.82","38.29","5.34","1.33","3.03","6.95","269.04","399.45","148.47"
"195","2010","12","Uttar Pradesh","Mathura","330.33","1.59","3.65","39.17","5.39","1.32","2.71","6.38","269.18","396.32","147.23"
"195","2011","12","Uttar Pradesh","Mathura","330.33","1.6","3.22","39.63","4.88","1.33","3.96","5.45","269.33","398.4","147.92"
"195","2012","12","Uttar Pradesh","Mathura","330.33","1.6","3.61","39.62","5.34","1.32","2.71","6.16","269.03","400.05","148.7"
"195","2013","12","Uttar Pradesh","Mathura","330.33","1.6","3.6","39.68","5.31","1.33","3.16","5.95","268.74","397.61","147.95"
"195","2014","12","Uttar Pradesh","Mathura","330.33","1.6","3.58","39.83","5.29","1.33","3.11","6.15","268.51","405.49","151.01"
"195","2015","12","Uttar Pradesh","Mathura","330.33","1.62","3.56","41.18","5.28","1.33","3.05","6.12","267.3","404.79","151.44"
"195","2016","12","Uttar Pradesh","Mathura","330.33","1.82","3.44","41.42","5.25","1.33","2.7","6.23","267.29","406.23","151.98"
"195","2017","12","Uttar Pradesh","Mathura","330.33","1.82","3.48","41.59","7.13","1.33","2.73","4.67","266.64","427.49","160.33"
"195","2018","12","Uttar Pradesh","Mathura","330.33","1.82","3.48","41.71","7.13","1.33","2.69","4.64","266.59","407.71","152.94"
"195","2019","12","Uttar Pradesh","Mathura","330.33","1.82","3.45","41.85","7.23","1.33","2.76","4.87","266.06","408.74","153.63"
"195","2020","12","Uttar Pradesh","Mathura","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"196","2000","12","Uttar Pradesh","Agra","478.21","48.37","8.2","43.98","4.69","1.15","9.19","13.23","348.47","504.95","144.9"
"196","2001","12","Uttar Pradesh","Agra","480.46","48.37","8.24","44.8","4.05","1.14","8.78","14.97","348.86","516.09","147.94"
"196","2002","12","Uttar Pradesh","Agra","480.46","48.37","7.75","44.93","3.15","1.13","9.49","18.21","346.16","490.62","141.73"
"196","2003","12","Uttar Pradesh","Agra","480.78","37.09","7.99","45.83","3.07","1.11","8.68","17.93","348.77","503.3","144.31"
"196","2004","12","Uttar Pradesh","Agra","480.89","37.09","7.5","45.99","3.12","1.11","8.87","25.44","341.8","509.98","149.2"
"196","2005","12","Uttar Pradesh","Agra","480.89","37.19","7.3","46.45","3.14","1.1","8.68","22.5","343.7","508.94","148.08"
"196","2006","12","Uttar Pradesh","Agra","480.97","37.19","7.22","47.06","3.44","1.1","8.17","21.07","345.28","508.28","147.21"
"196","2007","12","Uttar Pradesh","Agra","480.97","37.19","7.26","47.2","3.55","1.11","8.01","22.6","343.77","511.74","148.86"
"196","2008","12","Uttar Pradesh","Agra","487.46","36.8","5.61","52.49","4.16","1.58","8.49","24.32","343.0","508.07","148.12"
"196","2009","12","Uttar Pradesh","Agra","487.46","36.5","5.22","53.31","4.09","1.57","8.48","25.7","341.39","509.27","149.17"
"196","2010","12","Uttar Pradesh","Agra","480.97","38.63","6.61","49.58","3.41","1.11","7.35","20.88","344.72","524.21","152.07"
"196","2011","12","Uttar Pradesh","Agra","480.97","39.63","5.98","52.51","3.38","1.11","7.06","17.7","346.34","527.21","152.22"
"196","2012","12","Uttar Pradesh","Agra","480.97","38.63","6.54","48.62","3.38","1.11","7.34","20.15","346.62","524.5","151.32"
"196","2013","12","Uttar Pradesh","Agra","480.97","38.64","6.16","52.61","3.9","1.11","7.77","19.68","341.33","516.44","151.3"
"196","2014","12","Uttar Pradesh","Agra","480.97","38.64","6.18","54.82","4.27","1.11","12.72","32.03","321.15","531.22","165.41"
"196","2015","12","Uttar Pradesh","Agra","480.97","38.64","6.11","56.46","4.25","1.1","13.47","32.22","318.72","543.19","170.43"
"196","2016","12","Uttar Pradesh","Agra","480.97","38.67","5.92","56.83","4.22","1.11","13.57","31.2","319.48","541.65","169.54"
"196","2017","12","Uttar Pradesh","Agra","480.97","38.68","5.92","57.09","4.43","1.33","6.92","37.15","319.42","431.88","135.21"
"196","2018","12","Uttar Pradesh","Agra","480.97","38.68","5.91","57.2","4.64","1.34","26.49","26.65","319.12","530.94","166.38"
"196","2019","12","Uttar Pradesh","Agra","480.97","40.63","5.9","57.62","4.68","1.34","26.74","26.08","317.05","536.85","169.33"
"196","2020","12","Uttar Pradesh","Agra","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"197","2000","12","Uttar Pradesh","Mainpuri","428.64","7.83","23.56","31.92","11.89","1.86","25.71","20.78","302.04","488.71","161.81"
"197","2001","12","Uttar Pradesh","Mainpuri","432.26","7.83","23.51","32.48","11.57","1.82","23.94","14.49","312.87","502.71","160.67"
"197","2002","12","Uttar Pradesh","Mainpuri","432.25","7.83","22.65","34.04","11.32","1.83","24.04","17.48","308.81","461.58","149.47"
"197","2003","12","Uttar Pradesh","Mainpuri","431.52","7.83","22.5","34.67","9.92","1.79","22.86","21.2","307.0","464.27","151.23"
"197","2004","12","Uttar Pradesh","Mainpuri","431.63","7.83","21.16","35.74","9.46","1.78","21.68","44.99","286.49","497.72","173.73"
"197","2005","12","Uttar Pradesh","Mainpuri","431.63","7.45","20.84","34.52","9.65","1.77","21.68","29.14","303.99","525.28","172.79"
"197","2006","12","Uttar Pradesh","Mainpuri","431.9","7.46","20.87","35.32","9.44","1.76","21.46","28.93","304.33","554.98","182.36"
"197","2007","12","Uttar Pradesh","Mainpuri","431.9","7.46","20.7","35.6","9.39","1.78","21.25","31.4","301.91","545.0","180.51"
"197","2008","12","Uttar Pradesh","Mainpuri","444.5","3.96","18.66","45.06","10.3","2.7","22.15","33.43","301.7","542.39","179.78"
"197","2009","12","Uttar Pradesh","Mainpuri","444.5","3.96","18.41","45.38","10.07","2.7","22.54","35.58","299.44","491.5","164.14"
"197","2010","12","Uttar Pradesh","Mainpuri","431.9","7.49","20.65","37.66","8.75","1.78","20.38","17.98","315.19","541.72","171.87"
"197","2011","12","Uttar Pradesh","Mainpuri","431.9","7.49","17.9","39.95","8.62","1.78","20.87","19.7","313.31","532.51","169.96"
"197","2012","12","Uttar Pradesh","Mainpuri","431.9","7.5","20.44","47.35","8.67","1.78","20.37","17.36","306.45","535.39","174.71"
"197","2013","12","Uttar Pradesh","Mainpuri","431.9","7.5","19.71","49.61","8.66","1.78","20.9","14.44","307.1","550.79","179.35"
"197","2014","12","Uttar Pradesh","Mainpuri","431.9","7.5","19.1","49.66","6.73","1.77","11.64","9.63","324.13","577.51","178.17"
"197","2015","12","Uttar Pradesh","Mainpuri","431.9","7.5","19.08","52.88","6.72","1.76","14.16","14.41","313.71","538.82","171.76"
"197","2016","12","Uttar Pradesh","Mainpuri","431.9","7.5","18.92","53.54","6.62","1.76","13.88","13.96","314.08","535.19","170.4"
"197","2017","12","Uttar Pradesh","Mainpuri","431.9","7.49","18.91","53.7","6.71","1.77","12.98","13.93","314.89","533.99","169.58"
"197","2018","12","Uttar Pradesh","Mainpuri","431.9","7.49","18.9","53.74","7.17","1.77","12.87","12.83","315.62","531.13","168.28"
"197","2019","12","Uttar Pradesh","Mainpuri","431.9","7.4","18.77","60.91","7.24","1.77","5.23","15.02","314.02","539.02","171.65"
"197","2020","12","Uttar Pradesh","Mainpuri","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"198","2000","12","Uttar Pradesh","Etah","444.89","2.08","5.38","39.72","31.21","-0.17","20.72","15.59","321.5","509.38","158.44"
"198","2001","12","Uttar Pradesh","Etah","438.54","2.08","5.29","37.69","27.62","-0.27","20.29","15.55","321.22","535.97","166.85"
"198","2002","12","Uttar Pradesh","Etah","438.45","2.08","5.64","38.14","27.3","-0.27","20.27","20.88","316.06","503.1","159.18"
"198","2003","12","Uttar Pradesh","Etah","438.64","2.17","5.48","39.11","26.35","-0.33","19.51","13.09","325.13","519.6","159.81"
"198","2004","12","Uttar Pradesh","Etah","438.64","2.17","5.21","40.38","23.86","-0.34","17.19","15.32","326.72","533.43","163.27"
"198","2005","12","Uttar Pradesh","Etah","438.64","2.06","4.84","42.43","22.1","-0.4","17.16","14.59","327.7","541.41","165.22"
"198","2006","12","Uttar Pradesh","Etah","438.64","2.06","4.99","43.43","22.05","-0.48","16.08","12.84","329.53","541.31","164.27"
"198","2007","12","Uttar Pradesh","Etah","438.64","2.06","4.89","43.57","21.85","-0.44","16.03","14.14","328.29","547.51","166.78"
"198","2008","12","Uttar Pradesh","Etah","439.64","3.06","5.87","45.1","22.62","0.57","16.75","16.21","328.28","541.53","164.96"
"198","2009","12","Uttar Pradesh","Etah","439.64","3.06","6.08","45.89","23.28","0.62","14.71","13.27","331.48","529.51","159.74"
"198","2010","12","Uttar Pradesh","Etah","439.67","3.09","5.75","46.6","23.16","0.58","13.71","16.21","329.38","548.71","166.59"
"198","2011","12","Uttar Pradesh","Etah","439.67","3.09","4.65","48.38","23.17","0.54","13.97","18.52","326.44","547.72","167.79"
"198","2012","12","Uttar Pradesh","Etah","439.67","3.09","5.69","50.14","22.97","0.58","13.7","15.65","326.68","559.72","171.34"
"198","2013","12","Uttar Pradesh","Etah","439.67","3.09","4.48","50.74","22.48","0.57","13.1","15.25","329.01","564.91","171.7"
"198","2014","12","Uttar Pradesh","Etah","439.67","3.09","4.36","51.3","21.36","0.59","12.08","16.77","329.33","577.21","175.27"
"198","2015","12","Uttar Pradesh","Etah","439.67","3.09","4.35","49.65","19.74","0.57","9.01","10.08","342.51","603.62","176.23"
"198","2016","12","Uttar Pradesh","Etah","439.67","3.09","4.16","51.93","19.35","0.58","8.09","10.17","341.61","603.27","176.6"
"198","2017","12","Uttar Pradesh","Etah","439.67","3.09","4.11","52.08","19.32","0.82","7.86","10.36","341.43","811.14","237.57"
"198","2018","12","Uttar Pradesh","Etah","439.67","3.09","4.11","52.19","19.48","0.82","6.87","10.33","341.47","599.42","175.54"
"198","2019","12","Uttar Pradesh","Etah","439.67","3.09","4.07","56.55","19.29","0.82","7.41","14.1","333.03","598.8","179.8"
"198","2020","12","Uttar Pradesh","Etah","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"199","2000","12","Uttar Pradesh","Bareilly","407.49","0.23","10.71","50.11","2.11","0.8","4.64","6.52","330.04","526.99","159.67"
"199","2001","12","Uttar Pradesh","Bareilly","407.49","0.23","10.79","50.86","2.04","0.8","3.66","7.17","329.4","528.22","160.36"
"199","2002","12","Uttar Pradesh","Bareilly","406.85","0.23","9.13","50.93","1.98","0.3","3.35","10.24","328.11","499.57","152.26"
"199","2003","12","Uttar Pradesh","Bareilly","406.92","0.23","7.7","50.59","1.9","0.33","2.69","12.8","328.14","542.54","165.34"
"199","2004","12","Uttar Pradesh","Bareilly","406.92","0.23","7.92","50.61","1.87","0.29","2.98","12.1","328.24","561.53","171.07"
"199","2005","12","Uttar Pradesh","Bareilly","406.92","0.29","7.27","50.98","1.66","0.3","3.06","11.11","329.58","544.69","165.27"
"199","2006","12","Uttar Pradesh","Bareilly","406.92","0.29","7.3","51.04","1.68","0.32","3.2","11.3","329.29","531.75","161.48"
"199","2007","12","Uttar Pradesh","Bareilly","406.92","0.29","7.11","51.22","1.66","0.34","3.07","13.45","327.18","533.29","163.0"
"199","2008","12","Uttar Pradesh","Bareilly","406.92","0.29","6.89","51.41","1.6","0.34","3.11","13.68","326.96","551.41","168.65"
"199","2009","12","Uttar Pradesh","Bareilly","406.92","0.35","6.94","51.7","1.23","0.32","3.31","13.11","327.2","527.23","161.13"
"199","2010","12","Uttar Pradesh","Bareilly","406.92","0.35","6.27","52.46","1.65","0.34","3.26","13.59","326.25","542.96","166.42"
"199","2011","12","Uttar Pradesh","Bareilly","406.92","0.35","8.01","53.71","1.27","0.33","2.94","8.41","329.2","538.99","163.73"
"199","2012","12","Uttar Pradesh","Bareilly","406.92","0.35","6.2","50.66","1.64","0.34","3.26","13.11","328.65","535.83","163.04"
"199","2013","12","Uttar Pradesh","Bareilly","406.92","0.35","7.76","53.78","1.42","0.33","2.98","7.23","330.44","533.52","161.46"
"199","2014","12","Uttar Pradesh","Bareilly","406.92","0.35","7.73","54.46","1.39","0.33","3.22","6.28","330.37","544.06","164.68"
"199","2015","12","Uttar Pradesh","Bareilly","406.92","0.35","7.69","56.36","1.38","0.32","3.15","8.41","326.47","535.8","164.12"
"199","2016","12","Uttar Pradesh","Bareilly","406.92","0.35","7.47","56.67","1.28","0.33","3.04","8.63","326.53","539.58","165.25"
"199","2017","12","Uttar Pradesh","Bareilly","406.92","0.35","7.47","56.89","1.28","0.28","3.44","8.05","326.53","540.17","165.43"
"199","2018","12","Uttar Pradesh","Bareilly","406.92","0.35","7.46","56.98","1.71","0.28","2.31","7.57","326.53","536.8","164.4"
"199","2019","12","Uttar Pradesh","Bareilly","406.92","0.35","7.54","63.45","1.75","0.28","15.12","16.63","298.04","576.33","193.38"
"199","2020","12","Uttar Pradesh","Bareilly","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
